location[0],location[1],index,state,age,if_migra,mature,div_time,maxDiv,nDiv,cell_cycle,life_span,prob,prob_0,EGF_R,IGF_R,AKT,ERK,a_ERK,a_AKT
28,57,1174,alive,32.5,17,28,32.5,8,0,28,192,0.0414102,0.0985607,0.766006,1.14834e-22,4.20823e-16,0.81339,14.3,44
55,73,1176,alive,32,16,28,32,8,0,28,192,0.0416789,0.0992005,0.775878,5.82757e-22,1.41492e-15,0.829008,14.3,44
36,52,1178,alive,32,16,28,32,8,0,28,192,0.0413579,0.0988734,0.770489,1.04236e-17,5.13375e-12,0.820978,14.3,44
55,74,1174,alive,31.5,15,28,31.5,8,0,28,192,0.0415255,0.0992741,0.777141,3.00407e-23,1.47763e-16,0.830828,14.3,44
51,71,1178,alive,31.5,15,28,31.5,8,0,28,192,0.0414216,0.0991356,0.774985,1.37148e-21,3.09624e-15,0.827408,14.3,44
50,70,1171,alive,31,14,28,31,8,0,28,192,0.0413703,0.0991232,0.77478,1.09445e-21,2.73317e-15,0.827101,14.3,44
22,52,1172,alive,31,14,28,31,8,0,28,192,0.040912,0.0980251,0.756716,1.76696e-24,1.20926e-17,0.800593,14.3,44
54,34,1174,alive,31,14,28,1.5,8,1,28,192,0,0.099488,0.578027,4.18511e-23,1.27081e-16,0.423902,14.3,44
34,59,1175,alive,31,14,28,31,8,0,28,192,0.0414793,0.0991637,0.776398,2.2323e-21,4.03299e-15,0.828101,14.3,44
52,24,1176,alive,31,14,28,31,8,0,28,192,0.041177,0.0985502,0.765474,6.00566e-24,3.18659e-17,0.813136,14.3,44
43,66,1177,alive,31,14,28,0.5,8,1,28,192,0,0.0996875,0.468776,7.00677e-23,2.36005e-16,0.421715,14.3,44
39,45,1179,alive,31,14,28,31,8,0,28,192,0.0413485,0.0990708,0.773783,9.74899e-17,2.40401e-11,0.825812,14.3,44
34,58,1178,alive,30.5,13,28,30.5,8,0,28,192,0.0414547,0.0991047,0.775214,2.23811e-21,4.03879e-15,0.826647,14.3,44
44,65,1179,quiescent,28,8,28,28,8,0,28,192,1,0.0995918,0.782749,4.92672e-22,1.28951e-15,0.838746,14.3,44
31,51,1180,alive,30.5,13,28,2.5,8,1,28,192,0,0.0986784,0.635745,1.6117e-22,5.07564e-16,0.42566,14.3,44
59,73,1181,alive,30.5,13,28,0.5,8,1,28,192,0,0.0989998,0.457992,2.25317e-23,9.2447e-17,0.41348,14.3,44
35,53,1181,alive,30,12,28,30,8,0,28,192,0.0414466,0.098866,0.770746,1.27882e-22,4.46622e-16,0.820797,14.3,44
40,63,1182,alive,30,12,28,30,8,0,28,192,0.0416677,0.099614,0.7839,2.54538e-22,6.53237e-16,0.839302,14.3,44
40,61,1178,alive,29.5,11,28,29.5,8,0,28,192,0.0415012,0.0994366,0.780848,8.28171e-22,1.7098e-15,0.834867,14.3,44
22,54,1179,alive,29.5,11,28,29.5,8,0,28,192,0.0409095,0.09791,0.755618,1.76513e-24,1.20856e-17,0.797877,14.3,44
56,60,1176,alive,29,10,28,29,8,0,28,192,0.0414388,0.0991768,0.775882,1.80573e-19,1.58864e-13,0.828425,14.3,44
34,29,1177,alive,29,10,28,29,8,0,28,192,0.0414803,0.0989465,0.772411,6.68456e-24,3.40318e-17,0.822762,14.3,44
50,76,1178,alive,28.5,9,28,0.5,8,1,28,192,0,0.0991619,0.461444,1.27183e-23,6.73885e-17,0.415404,14.3,44
55,59,1176,alive,28.5,9,28,28.5,8,0,28,192,0.0414683,0.0991374,0.77535,8.24389e-18,3.32888e-12,0.82745,14.3,44
42,22,1175,alive,28,8,28,0,8,1,28,192,0,0.0986391,0.382911,9.82331e-25,6.30168e-18,0.407641,14.3,44
23,46,1179,alive,28,8,28,28,8,0,28,192,0.041216,0.098316,0.762358,1.62002e-24,1.15258e-17,0.807512,14.3,44
60,75,1174,alive,27.5,7,28,27.5,8,0,28,192,0,5.85676e-315,0.771138,4.54871e-23,1.85853e-16,0.821808,14.3,44
34,40,1175,alive,27.5,7,28,27.5,8,0,28,192,0,1.21387e-314,0.779031,2.03627e-22,4.16964e-16,0.83338,14.3,44
43,58,1176,alive,27.5,7,28,27.5,8,0,28,192,0,1.48936e-315,0.776202,9.96906e-18,6.89982e-12,0.828182,14.3,44
46,76,1178,alive,27.5,7,28,27.5,8,0,28,192,0,1.79109e-314,0.77323,9.84269e-24,5.84847e-17,0.824144,14.3,44
50,40,1174,alive,27,6,28,27,8,0,28,192,0,1.71543e-314,0.784236,4.10439e-17,1.46752e-11,0.83955,14.3,44
42,57,1176,alive,27,6,28,27,8,0,28,192,0,1.71543e-314,0.775023,3.16872e-15,7.85643e-10,0.826337,14.3,44
44,69,1177,alive,27,6,28,27,8,0,28,192,0,1.20581e-314,0.779849,3.98414e-21,7.61216e-15,0.832978,14.3,44
49,40,1176,alive,26.5,5,28,26.5,8,0,28,192,0,2.0028e-314,0.783714,3.81121e-18,2.12192e-12,0.838886,14.3,44
36,31,1175,alive,26,4,28,26,8,0,28,192,0,1.18511e-315,0.772943,1.7688e-24,1.18924e-17,0.824004,14.3,44
37,64,1177,alive,26,4,28,26,8,0,28,192,0,7.45175e-315,0.781611,7.38069e-23,2.41666e-16,0.835048,14.3,44
64,39,1178,alive,26,4,28,26,8,0,28,192,0,1.99375e-314,0.76983,1.28712e-23,6.70725e-17,0.818901,14.3,44
34,44,1176,alive,25.5,3,28,25.5,8,0,28,192,0,1.88958e-314,0.775097,2.48233e-22,4.65221e-16,0.827228,14.3,44
51,39,1177,alive,25.5,3,28,25.5,8,0,28,192,0,1.88958e-314,0.786099,3.65025e-18,2.07155e-12,0.841368,14.3,44
58,58,1178,alive,25.5,3,28,25.5,8,0,28,192,0,5.6763e-315,0.777856,2.90267e-19,2.04974e-13,0.830241,14.3,44
35,43,1180,alive,25.5,3,28,25.5,8,0,28,192,0,2.59395e-315,0.77572,7.08113e-22,1.13227e-15,0.828022,14.3,44
44,72,1178,alive,25,2,28,25,8,0,28,192,0,1.9757e-314,0.776277,3.36633e-23,1.57362e-16,0.827743,14.3,44
35,25,1179,alive,25,2,28,25,8,0,28,192,0,9.83339e-315,0.767022,1.86319e-24,1.2318e-17,0.814538,14.3,44
65,60,1180,alive,25,2,28,25,8,0,28,192,0,7.93106e-315,0.776176,3.64373e-22,7.91613e-16,0.827803,14.3,44
54,27,1181,alive,25,2,28,25,8,0,28,192,0,7.93106e-315,0.768179,3.49429e-23,1.15018e-16,0.816169,14.3,44
43,39,1182,alive,25,2,28,25,8,0,28,192,0,1.40396e-314,0.777256,4.20419e-18,1.64276e-12,0.830179,14.3,44
49,35,1183,alive,25,2,28,25,8,0,28,192,0,9.52921e-315,0.785352,3.47979e-23,1.14753e-16,0.841312,14.3,44
38,24,1184,alive,25,2,28,25,8,0,28,192,0,9.52921e-315,0.766288,2.46323e-24,1.4282e-17,0.814166,14.3,44
35,28,1185,alive,25,2,28,25,8,0,28,192,0,9.52921e-315,0.770921,2.02165e-24,1.28867e-17,0.820435,14.3,44
61,62,1183,alive,24.5,1,28,24.5,8,0,28,192,0,8.31772e-316,0.776962,4.67544e-21,6.0318e-15,0.82898,14.3,44
51,79,1184,alive,24.5,1,28,24.5,8,0,28,192,0,1.18435e-314,0.772196,2.45785e-23,1.32244e-16,0.821307,14.3,44
63,46,1182,alive,24,0,28,24,8,0,28,192,0,1.85099e-314,0.780011,1.20551e-23,6.46868e-17,0.833024,14.3,44
37,26,1185,alive,24,0,28,24,8,0,28,192,0,1.00877e-314,0.767828,1.9708e-24,1.26251e-17,0.815813,14.3,44
48,78,1186,alive,24,0,28,24,8,0,28,192,0,9.00707e-317,0.771285,2.23014e-23,1.25324e-16,0.820296,14.3,44
61,48,1187,alive,24,0,28,24,8,0,28,192,0,9.00707e-317,0.78313,1.23469e-23,6.55478e-17,0.837182,14.3,44
26,52,1188,alive,24,0,28,24,8,0,28,192,0,9.00707e-317,0.763491,3.63936e-23,1.63527e-16,0.808806,14.3,44
65,41,1189,alive,24,0,28,24,8,0,28,192,0,9.00707e-317,0.77052,4.4343e-23,1.81197e-16,0.819473,14.3,44
40,45,1190,alive,24,0,28,24,8,0,28,192,0,9.00707e-317,0.773944,1.06926e-22,2.96825e-16,0.824673,14.3,44
54,24,1191,alive,24,0,28,24,8,0,28,192,0,9.00707e-317,0.76217,2.01431e-24,1.27768e-17,0.80643,14.3,44
43,40,1189,alive,23.5,47,28,23.5,8,0,28,192,0,1.62713e-314,0.776606,1.02794e-18,5.53077e-13,0.828715,14.3,44
32,40,1190,alive,23.5,47,28,23.5,8,0,28,192,0,2.9845e-315,0.780955,2.07366e-22,4.2118e-16,0.835544,14.3,44
45,74,1191,alive,23.5,47,28,23.5,8,0,28,192,0,2.15709e-315,0.774736,8.23082e-24,5.29785e-17,0.825406,14.3,44
31,33,1188,alive,23,46,28,23,8,0,28,192,0,1.74216e-314,0.775981,1.76788e-24,1.1889e-17,0.827534,14.3,44
34,28,1189,alive,23,46,28,23,8,0,28,192,0,1.74216e-314,0.77181,1.87388e-24,1.2357e-17,0.821285,14.3,44
44,38,1190,alive,23,46,28,23,8,0,28,192,0,1.74216e-314,0.778967,1.18655e-18,5.98741e-13,0.831937,14.3,44
53,41,1191,alive,23,46,28,23,8,0,28,192,0,1.74216e-314,0.785529,1.04809e-16,3.359e-11,0.840233,14.3,44
26,43,1193,alive,23,46,28,23,8,0,28,192,0,6.44149e-315,0.770357,2.2183e-23,9.10358e-17,0.819666,14.3,44
55,45,1195,alive,23,46,28,23,8,0,28,192,0,3.50671e-315,0.782911,1.27592e-14,2.24906e-09,0.836423,14.3,44
59,58,1195,alive,22.5,45,28,22.5,8,0,28,192,0,2.79828e-315,0.779044,1.06598e-15,2.28823e-10,0.831191,14.3,44
36,62,1196,alive,22.5,45,28,22.5,8,0,28,192,0,1.40711e-314,0.779276,1.60455e-23,7.62434e-17,0.831208,14.3,44
62,59,1193,alive,22,44,28,22,8,0,28,192,0,5.87841e-315,0.779529,1.23075e-21,2.11531e-15,0.831729,14.3,44
62,58,1194,alive,22,44,28,22,8,0,28,192,0,5.87841e-315,0.781356,3.23139e-22,7.40759e-16,0.834251,14.3,44
58,46,1196,alive,22,44,28,22,8,0,28,192,0,5.87841e-315,0.784099,5.41903e-18,2.58206e-12,0.838029,14.3,44
57,44,1198,alive,22,44,28,22,8,0,28,192,0,1.56578e-314,0.785363,3.18632e-17,1.28737e-11,0.839768,14.3,44
43,36,1195,alive,21,42,28,21,8,0,28,192,0,6.34559e-315,0.777074,3.84656e-18,1.56398e-12,0.828548,14.3,44
57,49,1195,alive,20.5,41,28,20.5,8,0,28,192,0,1.28908e-314,0.782876,8.94404e-17,3.10543e-11,0.835812,14.3,44
24,43,1196,alive,20.5,41,28,20.5,8,0,28,192,0,1.26174e-315,0.766257,2.0343e-24,1.30722e-17,0.811938,14.3,44
25,58,1197,alive,20.5,41,28,20.5,8,0,28,192,0,1.34588e-314,0.760422,1.14477e-22,4.20098e-16,0.800402,14.3,44
23,44,1195,alive,20,40,28,20,8,0,28,192,0,2.82914e-315,0.763851,4.91623e-24,2.9028e-17,0.806314,14.3,44
57,50,1196,alive,20,40,28,20,8,0,28,192,0,2.82914e-315,0.782144,2.70169e-14,3.41957e-09,0.834289,14.3,44
51,73,1197,alive,20,40,28,20,8,0,28,192,0,2.82914e-315,0.777411,2.42428e-22,8.71259e-16,0.827157,14.3,44
63,71,1198,alive,20,40,28,20,8,0,28,192,0,1.17164e-314,0.768161,3.28637e-23,1.12114e-16,0.814953,14.3,44
24,57,1199,alive,20,40,28,20,8,0,28,192,0,9.52926e-315,0.759514,1.06134e-23,6.06887e-17,0.797945,14.3,44
28,51,1200,alive,20,40,28,20,8,0,28,192,0,9.52926e-315,0.765394,2.19193e-23,9.04359e-17,0.809223,14.3,44
53,40,1198,alive,19.5,39,28,19.5,8,0,28,192,0,3.94652e-315,0.78692,4.29977e-18,2.26786e-12,0.84113,14.3,44
50,33,1200,alive,19.5,39,28,19.5,8,0,28,192,0,4.03672e-315,0.782169,3.36766e-23,1.12694e-16,0.834887,14.3,44
42,63,1201,alive,19.5,39,28,19.5,8,0,28,192,0,1.81522e-314,0.78513,4.41231e-19,4.84092e-13,0.839108,14.3,44
65,45,1204,alive,19.5,39,28,19.5,8,0,28,192,0,2.11598e-314,0.774933,1.10756e-23,6.17259e-17,0.823101,14.3,44
43,43,1203,alive,19,38,28,19,8,0,28,192,0,2.00058e-314,0.77498,1.16778e-16,3.59059e-11,0.82328,14.3,44
30,35,1204,alive,19,38,28,19,8,0,28,192,0,2.00058e-314,0.776151,5.97763e-24,3.17876e-17,0.825972,14.3,44
62,51,1206,alive,19,38,28,19,8,0,28,192,0,5.2543e-315,0.784651,3.03033e-18,1.88528e-12,0.83653,14.3,44
26,59,1207,alive,19,38,28,19,8,0,28,192,0,1.92428e-314,0.763267,1.55366e-23,7.48965e-17,0.801251,14.3,44
46,23,1208,alive,19,38,28,19,8,0,28,192,0,1.92428e-314,0.768764,5.44488e-25,4.54747e-18,0.814419,14.3,44
66,65,1208,alive,18.5,37,28,18.5,8,0,28,192,0,9.53993e-315,0.774456,1.01164e-23,4.28708e-17,0.821011,14.3,44
68,42,1211,alive,18.5,37,28,18.5,8,0,28,192,0,1.51537e-314,0.763367,1.35089e-23,6.88896e-17,0.801449,14.3,44
52,70,1204,alive,18,36,28,18,8,0,28,192,0,1.18692e-314,0.77596,1.22261e-21,2.90567e-15,0.821036,14.3,44
31,50,1205,alive,18,36,28,18,8,0,28,192,0,1.20598e-314,0.769065,3.8044e-22,8.14339e-16,0.8102,14.3,44
32,49,1205,alive,17.5,35,28,17.5,8,0,28,192,0,1.99968e-315,0.77058,1.13631e-17,5.38463e-12,0.811206,14.3,44
54,26,1206,alive,17.5,35,28,17.5,8,0,28,192,0,1.99968e-315,0.768508,8.52593e-24,3.8678e-17,0.806424,14.3,44
47,29,1207,alive,17.5,35,28,17.5,8,0,28,192,0,1.9242e-314,0.779915,7.51017e-24,3.60628e-17,0.82719,14.3,44
54,41,1208,alive,17.5,35,28,17.5,8,0,28,192,0,7.68006e-315,0.787982,8.62685e-16,2.00047e-10,0.839083,14.3,44
62,75,1209,alive,17.5,35,28,17.5,8,0,28,192,0,7.68006e-315,0.768593,5.41411e-23,2.04639e-16,0.80844,14.3,44
37,24,1210,alive,17.5,35,28,17.5,8,0,28,192,0,3.65191e-315,0.767101,7.64192e-25,5.48481e-18,0.80583,14.3,44
35,30,1209,alive,17,34,28,17,8,0,28,192,0,1.76239e-314,0.774056,2.19701e-24,1.34068e-17,0.816661,14.3,44
58,45,1210,alive,17,34,28,17,8,0,28,192,0,1.30411e-314,0.786484,3.14191e-17,1.27742e-11,0.835133,14.3,44
54,44,1211,alive,17,34,28,17,8,0,28,192,0,1.30411e-314,0.785666,1.54941e-13,1.66095e-08,0.833124,14.3,44
68,45,1212,alive,17,34,28,17,8,0,28,192,0,1.30411e-314,0.767228,1.25968e-22,4.3999e-16,0.801797,14.3,44
44,62,1214,alive,17,34,28,17,8,0,28,192,0,1.30411e-314,0.782883,3.27858e-19,3.01126e-13,0.829939,14.3,44
31,44,1215,alive,17,34,28,17,8,0,28,192,0,1.30411e-314,0.77511,7.69413e-23,2.46854e-16,0.819387,14.3,44
48,62,1209,alive,16.5,33,28,16.5,8,0,28,192,0,7.9479e-315,0.778374,3.36493e-19,3.05485e-13,0.819424,14.3,44
36,63,1212,alive,16.5,33,28,16.5,8,0,28,192,0,1.58471e-314,0.782294,2.35197e-22,6.25311e-16,0.825457,14.3,44
50,38,1213,alive,16.5,33,28,16.5,8,0,28,192,0,9.14789e-315,0.788447,2.34257e-16,5.23705e-11,0.837027,14.3,44
36,25,1214,alive,16.5,33,28,16.5,8,0,28,192,0,1.66377e-314,0.769029,2.12954e-24,1.32624e-17,0.804038,14.3,44
56,45,1215,alive,16,32,28,16,8,0,28,192,0,2.02363e-314,0.786404,5.65999e-14,9.71955e-09,0.831025,14.3,44
57,75,1216,alive,16,32,28,16,8,0,28,192,0,2.02826e-314,0.777056,9.68533e-24,5.79663e-17,0.816171,14.3,44
39,52,1214,alive,15.5,31,28,15.5,8,0,28,192,0,5.40387e-315,0.773975,1.56208e-15,2.83363e-10,0.805553,14.3,44
65,62,1215,alive,15.5,31,28,15.5,8,0,28,192,0,1.94344e-315,0.778249,4.6814e-22,9.09248e-16,0.814378,14.3,44
38,23,1217,alive,15.5,31,28,15.5,8,0,28,192,0,2.08351e-314,0.767728,6.75953e-25,5.12508e-18,0.796098,14.3,44
40,52,1217,alive,15,30,28,15,8,0,28,192,0,2.06164e-314,0.774465,5.09919e-13,4.46727e-08,0.802708,14.3,44
53,25,1218,alive,15,30,28,15,8,0,28,192,0,2.06164e-314,0.769835,8.8834e-24,3.95663e-17,0.793777,14.3,44
33,44,1219,alive,15,30,28,15,8,0,28,192,0,2.06164e-314,0.777708,2.70046e-22,4.87397e-16,0.812122,14.3,44
64,71,1220,alive,15,30,28,15,8,0,28,192,0,4.09517e-315,0.770961,1.18027e-22,3.09922e-16,0.798143,14.3,44
45,36,1221,alive,15,30,28,15,8,0,28,192,0,1.08166e-314,0.7832,9.22796e-20,7.84882e-14,0.822777,14.3,44
41,56,1219,alive,14.5,29,28,14.5,8,0,28,192,0,9.14506e-315,0.77818,5.24345e-15,7.54593e-10,0.805347,14.3,44
55,25,1220,alive,14.5,29,28,14.5,8,0,28,192,0,9.14506e-315,0.768656,2.30825e-24,1.37762e-17,0.784618,14.3,44
64,60,1223,alive,14.5,29,28,14.5,8,0,28,192,0,9.75083e-315,0.781151,4.10228e-22,8.4523e-16,0.812453,14.3,44
43,69,1224,alive,14.5,29,28,14.5,8,0,28,192,0,9.75083e-315,0.785516,1.14774e-22,4.22681e-16,0.819826,14.3,44
23,47,1220,alive,14,28,28,14,8,0,28,192,0,1.82623e-314,0.76752,2.44537e-24,1.44724e-17,0.777857,14.3,44
45,68,1221,alive,14,28,28,14,8,0,28,192,0,1.19255e-314,0.784105,4.02578e-21,7.65605e-15,0.813524,14.3,44
46,33,1222,alive,14,28,28,14,8,0,28,192,0,1.19255e-314,0.784052,3.28295e-23,1.11132e-16,0.816977,14.3,44
41,57,1223,alive,14,28,28,14,8,0,28,192,0,1.05398e-314,0.780127,3.99097e-15,6.48841e-10,0.804545,14.3,44
27,58,1224,alive,14,28,28,14,8,0,28,192,0,1.06942e-314,0.770245,1.18473e-22,4.28143e-16,0.783127,14.3,44
35,52,1222,alive,13.5,27,28,13.5,8,0,28,192,0,1.60647e-314,0.776037,7.32582e-20,7.04126e-14,0.791687,14.3,44
43,73,1225,alive,13.5,27,28,13.5,8,0,28,192,0,1.83855e-314,0.780692,1.16727e-23,6.42674e-17,0.801623,14.3,44
61,74,1226,alive,13.5,27,28,13.5,8,0,28,192,0,1.24062e-314,0.774297,5.96691e-23,2.1594e-16,0.789638,14.3,44
60,31,1227,alive,13.5,27,28,13.5,8,0,28,192,0,1.24062e-314,0.771984,3.5243e-24,1.73782e-17,0.781375,14.3,44
56,75,1227,alive,13,26,28,13,8,0,28,192,0,8.88371e-315,0.781217,6.52507e-23,2.26884e-16,0.798159,14.3,44
61,72,1228,alive,13,26,28,13,8,0,28,192,0,1.10772e-314,0.775241,6.24624e-23,2.21472e-16,0.785104,14.3,44
27,41,1229,alive,13,26,28,13,8,0,28,192,0,1.57269e-314,0.779319,2.49416e-24,1.46313e-17,0.796945,14.3,44
50,78,1230,alive,13,26,28,13,8,0,28,192,0,1.57269e-314,0.779968,2.69616e-23,1.39186e-16,0.79266,14.3,44
60,58,1231,alive,13,26,28,13,8,0,28,192,0,5.32882e-315,0.785367,4.18196e-22,8.54267e-16,0.805909,14.3,44
60,50,1230,alive,12.5,25,28,12.5,8,0,28,192,0,5.48e-315,0.78966,3.17401e-16,8.48346e-11,0.810131,14.3,44
44,68,1231,alive,12.5,25,28,12.5,8,0,28,192,0,1.04461e-316,0.787007,5.52371e-22,1.37369e-15,0.802755,14.3,44
51,29,1232,alive,12.5,25,28,12.5,8,0,28,192,0,1.04461e-316,0.780979,2.59077e-22,6.47144e-16,0.791143,14.3,44
64,47,1233,alive,12.5,25,28,12.5,8,0,28,192,0,1.04461e-316,0.783776,5.02999e-24,2.92646e-17,0.797316,14.3,44
35,63,1233,alive,12,24,28,12,8,0,28,192,0,7.53792e-315,0.785458,2.07548e-23,8.79013e-17,0.791045,14.3,44
43,75,1234,alive,12,24,28,12,8,0,28,192,0,4.00248e-315,0.779587,3.57272e-24,2.44971e-17,0.778085,14.3,44
44,63,1233,alive,11.5,23,28,11.5,8,0,28,192,0,5.6916e-315,0.788047,5.50522e-21,9.1024e-15,0.791971,14.3,44
32,45,1235,alive,11.5,23,28,11.5,8,0,28,192,0,1.91944e-314,0.77907,1.00094e-22,2.855e-16,0.771547,14.3,44
42,71,1236,alive,11.5,23,28,11.5,8,0,28,192,0,1.91944e-314,0.785629,4.09407e-24,2.64132e-17,0.783117,14.3,44
25,52,1237,alive,11.5,23,28,11.5,8,0,28,192,0,1.91944e-314,0.769444,1.24242e-23,6.62114e-17,0.742688,14.3,44
64,69,1236,alive,11,22,28,11,8,0,28,192,0,1.70262e-314,0.777018,3.8152e-23,1.21755e-16,0.755885,14.3,44
45,31,1237,alive,11,22,28,11,8,0,28,192,0,8.86092e-316,0.783717,7.83358e-22,1.62678e-15,0.772337,14.3,44
64,58,1238,alive,11,22,28,11,8,0,28,192,0,1.78413e-314,0.786951,4.71805e-22,9.13177e-16,0.777881,14.3,44
51,75,1239,alive,11,22,28,11,8,0,28,192,0,1.78413e-314,0.785381,1.08395e-22,4.09523e-16,0.773817,14.3,44
64,50,1231,alive,10.5,21,28,10.5,8,0,28,192,0,2.02001e-314,0.787262,3.40107e-18,2.0095e-12,0.770977,14.3,44
62,63,1232,alive,10.5,21,28,10.5,8,0,28,192,0,1.87712e-314,0.782864,1.45538e-22,3.47985e-16,0.757563,14.3,44
23,48,1233,alive,10.5,21,28,10.5,8,0,28,192,0,1.87712e-314,0.769037,6.45237e-24,3.37369e-17,0.720644,14.3,44
41,77,1235,alive,10.5,21,28,10.5,8,0,28,192,0,1.87712e-314,0.773859,3.58202e-24,2.45324e-17,0.731484,14.3,44
34,64,1236,alive,10.5,21,28,10.5,8,0,28,192,0,1.31164e-314,0.784921,1.97034e-23,8.54106e-17,0.760958,14.3,44
45,73,1237,alive,10.5,21,28,10.5,8,0,28,192,0,7.3989e-315,0.782421,1.26786e-23,6.72728e-17,0.75654,14.3,44
68,43,1235,alive,10,20,28,10,8,0,28,192,0,2.10064e-314,0.770098,5.97001e-23,2.13577e-16,0.711108,14.3,44
54,46,1236,alive,10,20,28,10,8,0,28,192,0,1.91399e-314,0.787861,2.6871e-12,2.84174e-07,0.758503,14.3,44
45,22,1234,alive,9.5,19,28,9.5,8,0,28,192,0,1.8468e-314,0.771724,6.10641e-24,3.21644e-17,0.706405,14.3,44
51,31,1235,alive,9.5,19,28,9.5,8,0,28,192,0,6.04937e-315,0.78475,9.67681e-23,2.75385e-16,0.739057,14.3,44
29,59,1236,alive,9.5,19,28,9.5,8,0,28,192,0,2.45854e-315,0.776535,6.13042e-23,2.18097e-16,0.715434,14.3,44
60,71,1237,alive,9.5,19,28,9.5,8,0,28,192,0,2.45854e-315,0.777201,2.45952e-22,6.44178e-16,0.718725,14.3,44
61,53,1233,alive,9,18,28,9,8,0,28,192,0,1.77479e-314,0.789873,5.98165e-18,2.76738e-12,0.738013,14.3,44
43,23,1234,alive,9,18,28,9,8,0,28,192,0,8.25322e-316,0.771025,2.70347e-24,1.50361e-17,0.689527,14.3,44
35,31,1235,alive,9,18,28,9,8,0,28,192,0,8.25322e-316,0.778582,4.18849e-22,8.44114e-16,0.71143,14.3,44
59,33,1236,alive,9,18,28,9,8,0,28,192,0,8.25322e-316,0.776687,3.20446e-24,1.64877e-17,0.702492,14.3,44
38,33,1237,alive,9,18,28,9,8,0,28,192,0,1.19234e-314,0.778605,3.59312e-20,3.41762e-14,0.708703,14.3,44
63,75,1236,alive,8.5,17,28,8.5,8,0,28,192,0,6.172e-315,0.769031,6.86613e-23,2.33366e-16,0.668839,14.3,44
62,67,1237,alive,8.5,17,28,8.5,8,0,28,192,0,6.172e-315,0.777393,4.89037e-22,9.27201e-16,0.691216,14.3,44
64,51,1238,alive,8.5,17,28,8.5,8,0,28,192,0,1.7802e-314,0.786513,3.56584e-18,2.06275e-12,0.716009,14.3,44
51,24,1236,alive,8,16,28,8,8,0,28,192,0,1.73028e-315,0.770063,2.51499e-24,1.44453e-17,0.65554,14.3,44
25,55,1237,alive,8,16,28,8,8,0,28,192,0,7.19453e-315,0.76376,1.25214e-23,6.64974e-17,0.637542,14.3,44
60,72,1235,alive,7.5,15,28,7.5,8,0,28,192,0,1.36311e-314,0.771304,4.60045e-23,1.35029e-16,0.644299,14.3,44
58,52,1236,alive,7.5,15,28,7.5,8,0,28,192,0,3.83699e-315,0.782565,1.13696e-15,2.34168e-10,0.672852,14.3,44
64,73,1237,alive,7.5,15,28,7.5,8,0,28,192,0,1.3734e-314,0.764197,1.3312e-23,4.98969e-17,0.627712,14.3,44
28,59,1238,alive,7.5,15,28,7.5,8,0,28,192,0,7.52082e-315,0.767555,7.22672e-24,3.59816e-17,0.633299,14.3,44
38,63,1239,alive,7.5,15,28,7.5,8,0,28,192,0,1.14258e-314,0.784361,9.45574e-22,1.83983e-15,0.676855,14.3,44
46,75,1240,alive,7.5,15,28,7.5,8,0,28,192,0,2.09371e-314,0.774963,1.23212e-23,6.62172e-17,0.652577,14.3,44
22,51,1241,alive,7.5,15,28,7.5,8,0,28,192,0,1.81804e-314,0.755496,2.02013e-23,8.64455e-17,0.603795,14.3,44
39,63,1239,alive,7,14,28,7,8,0,28,192,0,6.96222e-315,0.782337,3.07567e-22,7.25287e-16,0.656146,14.3,44
65,40,1237,alive,6.5,13,28,6.5,8,0,28,192,0,1.49086e-314,0.760424,5.95761e-23,2.13332e-16,0.587718,14.3,44
51,36,1238,alive,6.5,13,28,6.5,8,0,28,192,0,1.49086e-314,0.781727,1.66468e-23,5.59918e-17,0.639824,14.3,44
45,40,1241,alive,6.5,13,28,6.5,8,0,28,192,0,8.22786e-315,0.772615,9.22364e-18,3.49713e-12,0.617035,14.3,44
57,29,1237,alive,6,12,28,6,8,0,28,192,0,9.51751e-315,0.753448,4.312e-24,1.94285e-17,0.561552,14.3,44
32,43,1238,alive,6,12,28,6,8,0,28,192,0,1.62076e-314,0.763777,4.82083e-23,1.39826e-16,0.583274,14.3,44
43,64,1239,alive,6,12,28,6,8,0,28,192,0,1.01977e-314,0.774173,9.748e-21,1.24841e-14,0.606526,14.3,44
38,43,1234,alive,5.5,11,28,5.5,8,0,28,192,0,1.57035e-314,0.754876,9.9384e-22,1.36565e-15,0.55326,14.3,44
37,44,1235,alive,5.5,11,28,5.5,8,0,28,192,0,3.76757e-315,0.753869,6.13809e-20,4.61094e-14,0.550801,14.3,44
50,36,1236,alive,5.5,11,28,5.5,8,0,28,192,0,1.40391e-314,0.769425,1.65433e-23,5.57991e-17,0.582131,14.3,44
51,70,1237,alive,5.5,11,28,5.5,8,0,28,192,0,1.50771e-314,0.755042,5.30447e-20,5.91972e-14,0.552891,14.3,44
23,49,1238,alive,5.5,11,28,5.5,8,0,28,192,0,3.11792e-316,0.735273,2.20107e-23,9.06441e-17,0.5192,14.3,44
28,43,1239,alive,5.5,11,28,5.5,8,0,28,192,0,3.11792e-316,0.750482,2.71756e-24,1.5342e-17,0.545279,14.3,44
31,49,1236,alive,5,10,28,5,8,0,28,192,0,9.03787e-315,0.735317,4.71204e-21,6.08486e-15,0.511061,14.3,44
